country,name,Bronze,Silver,Gold
USA,John Welchli,0,1,0
USA,John-Henry Krueger,0,1,0
USA,Johnny Bent,0,1,0
USA,Johnny Matchefts,0,1,0
USA,Jon Svendsen,0,1,0
USA,Jonathan Kuck,0,1,0
USA,Jordan Chiles,0,1,0
USA,Jordan Larson,0,1,0
USA,Joseph McLoughlin,0,1,0
USA,Josephine Pucci,0,1,0
USA,Josh Lakatos,0,1,0
USA,Josh Mance,0,1,0
USA,Josh Prenot,0,1,0
USA,José Torres,0,1,0
USA,Judi Brown,0,1,0
USA,Julia Marino,0,1,0
USA,Julian Schmitz,0,1,0
USA,Julie Swail,0,1,0
USA,Julie Vollertsen,0,1,0
USA,Juliene Simpson,0,1,0
USA,Justin McCarthy,0,1,0
USA,Karen Chen,0,1,0
USA,Karen Thatcher,0,1,0
USA,Karol Kennedy,0,1,0
USA,Kate Johnson,0,1,0
USA,Kate Nye,0,1,0
USA,Kate Sobrero,0,1,0
USA,Kate Wang,0,1,0
USA,Kathy Kusner,0,1,0
USA,Kathy McMillan,0,1,0
USA,Kathy Sheehy,0,1,0
USA,Katie McLaughlin,0,1,0
USA,Kayle Browning,0,1,0
USA,Keeth Smart,0,1,0
USA,Keith Carter,0,1,0
USA,Keith Christiansen,0,1,0
USA,Keith Notary,0,1,0
USA,Keith Tkachuk,0,1,0
USA,Kelci Bryant,0,1,0
USA,Kelly Catlin,0,1,0
USA,Kelly Rickon,0,1,0
USA,Kelsey Stewart,0,1,0
USA,Ken Bartholomew,0,1,0
USA,Ken Purpur,0,1,0
USA,Ken Wiesner,0,1,0
USA,Ken Yackel,0,1,0
USA,Kendall Coyne Schofield,0,1,0
USA,Keni Harrison,0,1,0
USA,Kenny Bednarek,0,1,0
USA,Kenny Davis,0,1,0
USA,Kent Farrington,0,1,0
USA,Kerry Weiland,0,1,0
USA,Kevin Ahearn,0,1,0
USA,Kevin Asano,0,1,0
USA,Kevin Joyce,0,1,0
USA,Kevin Mahaney,0,1,0
USA,Keyshawn Davis,0,1,0
USA,Kim Batten,0,1,0
USA,Kim Glass,0,1,0
USA,Kim Ruddins,0,1,0
USA,Kim Willoughby,0,1,0
USA,Kirk Baptiste,0,1,0
USA,Kitty Carruthers,0,1,0
USA,Kristy Kowal,0,1,0
USA,Kyle Mack,0,1,0
USA,LaVonna Martin,0,1,0
USA,Lacey Nymeyer,0,1,0
USA,Lambert Redd,0,1,0
USA,Lana duPont,0,1,0
USA,Lance Deal,0,1,0
USA,Lane Hutson,0,1,0
USA,Larry Hough,0,1,0
USA,Larry McCormick,0,1,0
USA,Laurel Korholz,0,1,0
USA,Lauren Gibbs,0,1,0
USA,Lauren Lappin,0,1,0
USA,Lauren Tamayo,0,1,0
USA,Lauri Siering,0,1,0
USA,Laurie Flachmeier,0,1,0
USA,Lawrence Johnson,0,1,0
USA,Lawrence Terry,0,1,0
USA,Layne Beaubien,0,1,0
USA,LeRoy Samse,0,1,0
USA,Lea Ann Parsley,0,1,0
USA,Leah Poulos,0,1,0
USA,Lee Casey,0,1,0
USA,Lee James,0,1,0
USA,Lenny Ceglarski,0,1,0
USA,Lenore Kight,0,1,0
USA,Leo Manzano,0,1,0
USA,Leon Tuck,0,1,0
USA,Leroy Brown,0,1,0
USA,Les Carney,0,1,0
USA,Leslie Burr-Howard,0,1,0
USA,Leslie Deniz,0,1,0
USA,Lewis Tewanima,0,1,0
USA,Lianne Nelson,0,1,0
USA,Linda Chisholm,0,1,0
USA,Linda Fratianne,0,1,0
USA,Linda Jezek,0,1,0
USA,Lindsay Burns,0,1,0
USA,Lindsay Williams,0,1,0
USA,Lisa Chesson,0,1,0
USA,Lisa Jacquin,0,1,0
USA,Lisa Rohde,0,1,0
USA,Liz McIntyre,0,1,0
USA,Lloyd Appleton,0,1,0
USA,Loretta McNeil,0,1,0
USA,Lorrie Fair,0,1,0
USA,Louis Menges,0,1,0
USA,Lucas Kozeniesky,0,1,0
USA,Lucy Davis,0,1,0
USA,Lucy Harris,0,1,0
USA,Ludy Langer,0,1,0
USA,Lyman Hine,0,1,0
USA,Lyndsey Fry,0,1,0
USA,Lynn Colella,0,1,0
USA,Mable Fergerson,0,1,0
USA,Mack Robinson,0,1,0
USA,Maddox Fleming,0,1,0
USA,Madison Chock,0,1,0
USA,Maiola Kalili,0,1,0
USA,Manteo Mitchell,0,1,0
USA,Manuella Kalili,0,1,0
USA,Marc Wright,0,1,0
USA,Marcus Dinwiddie,0,1,0
USA,Mardy Fish,0,1,0
USA,Margaret Murdock,0,1,0
USA,Mari Holden,0,1,0
USA,Marilyn Ramenofsky,0,1,0
USA,Marilyn White,0,1,0
USA,Mario Martinez,0,1,0
USA,Marion Jessup,0,1,0
USA,Mark Howe,0,1,0
USA,Mark Kolozsvary,0,1,0
USA,Mark Lopez,0,1,0
USA,Martin Formanack,0,1,0
USA,Mary Anne O'Connor,0,1,0
USA,Mary Meyers,0,1,0
USA,Mary Tucker,0,1,0
USA,Mary Washburn,0,1,0
USA,Matt Ghaffari,0,1,0
USA,Matt Hemingway,0,1,0
USA,Matt Lindland,0,1,0
USA,Max Braun,0,1,0
USA,Max Wolf,0,1,0
USA,Meb Keflezighi,0,1,0
USA,Megan Dirkmaat,0,1,0
USA,Megan Hodge,0,1,0
USA,Megan Jendrick,0,1,0
USA,Meredith Colket,0,1,0
USA,Meredith Gourdine,0,1,0
USA,Merrill Moses,0,1,0
USA,Merritt Giffin,0,1,0
USA,Michael Bach,0,1,0
USA,Michael Carbajal,0,1,0
USA,Michael Matz,0,1,0
USA,Michael Schuler,0,1,0
USA,Michael Tinsley,0,1,0
USA,Michelle Dusserre,0,1,0
USA,Michelle Guerette,0,1,0
USA,Michelle Moultrie,0,1,0
USA,Michelle Picard,0,1,0
USA,Michelle Richardson,0,1,0
USA,Mike Anti,0,1,0
USA,Mike Bantom,0,1,0
USA,Mike Begley,0,1,0
USA,Mike Carter,0,1,0
USA,Mike Curran,0,1,0
USA,Mike Day,0,1,0
USA,Mike Dodd,0,1,0
USA,Mike Dunham,0,1,0
USA,Mike Evans,0,1,0
USA,Mike Livingston,0,1,0
USA,Mike Modano,0,1,0
USA,Mike Richter,0,1,0
USA,Mike Rothwell,0,1,0
USA,Mike Shine,0,1,0
USA,Mike Staines,0,1,0
USA,Mike Storm,0,1,0
USA,Mike Tully,0,1,0
USA,Mike Whitmarsh,0,1,0
USA,Mike York,0,1,0
USA,Miles Burke,0,1,0
USA,Missy Schwen,0,1,0
USA,Mo O'Toole,0,1,0
USA,Mohini Bhardwaj,0,1,0
USA,Moose Goheen,0,1,0
USA,Morgan Hamm,0,1,0
USA,Morgan Pearson,0,1,0
USA,Morgan Reeser,0,1,0
USA,Moriah Van Norman,0,1,0
USA,MyKayla Skinner,0,1,0
USA,Nancy Dunkle,0,1,0
USA,Nancy Lieberman,0,1,0
USA,Nancy Ramey,0,1,0
USA,Nancy Simons,0,1,0
USA,Nat Pendleton,0,1,0
USA,Natasha Kaiser-Brown,0,1,0
USA,Nathaniel Coleman,0,1,0
USA,Ned Gourdin,0,1,0
USA,Nelson Vails,0,1,0
USA,Nia Abdallah,0,1,0
USA,Nia Ali,0,1,0
USA,Nick Allen,0,1,0
USA,Nick Martinez,0,1,0
USA,Nicolle Payne,0,1,0
USA,Nikki Serlenga,0,1,0
USA,Noelle Pikus-Pace,0,1,0
USA,Ogonna Nnamani,0,1,0
USA,Orin Upshaw,0,1,0
USA,Oscar Brockmeyer,0,1,0
USA,Oscar Goerke,0,1,0
USA,Otto Steffen,0,1,0
USA,Otto Stekl,0,1,0
USA,Paige Madden,0,1,0
USA,Pam Bileck,0,1,0
USA,Pam Jiles,0,1,0
USA,Pam Kruse,0,1,0
USA,Pat Costello,0,1,0
USA,Pat Flynn,0,1,0
USA,Pat Head,0,1,0
USA,"Pat Manning, Jr.",0,1,0
USA,Pat McDonough,0,1,0
USA,Patrick Kane,0,1,0
USA,Patrick Kivlehan,0,1,0
USA,Patty Cardenas,0,1,0
USA,Paul Hoffman,0,1,0
USA,Paul Pesthy,0,1,0
USA,Paul Stastny,0,1,0
USA,Paul Stevens,0,1,0
USA,Paul Wolf,0,1,0
USA,Paul Wylie,0,1,0
USA,Pease Glaser,0,1,0
USA,Percy Beard,0,1,0
USA,Percy Bryant,0,1,0
USA,Pete Raymond,0,1,0
USA,Peter Carruthers,0,1,0
USA,Peter Hudnut,0,1,0
USA,Peter Kennedy,0,1,0
USA,Peter Leone,0,1,0
USA,Peter Ratican,0,1,0
USA,Peter Varellas,0,1,0
USA,Phil Erenberg,0,1,0
USA,Phil Housley,0,1,0
USA,Phil Kessel,0,1,0
USA,Rachel Garcia,0,1,0
USA,Rajeev Ram,0,1,0
USA,Ralph Evans,0,1,0
USA,Ralph Flanagan,0,1,0
USA,Ralph Hill,0,1,0
USA,Ralph Mann,0,1,0
USA,Ralph McKittrick,0,1,0
USA,Randy Bartz,0,1,0
USA,Randy Jones,0,1,0
USA,"Raoul Rodriguez, Jr.",0,1,0
USA,Raven Saunders,0,1,0
USA,Ray Bonney,0,1,0
USA,Ray Fitch,0,1,0
USA,Ray Kegeris,0,1,0
USA,Ray Lawler,0,1,0
USA,Ray Thorne,0,1,0
USA,Rebecca Giddens,0,1,0
USA,Rex Beach,0,1,0
USA,"Ricardo Williams, Jr.",0,1,0
USA,Richard Hoepfner,0,1,0
USA,"Richard Kennelly, Jr.",0,1,0
USA,Richard Torrez,0,1,0
USA,Rick Merlo,0,1,0
USA,Riddick Bowe,0,1,0
USA,Rink Babka,0,1,0
USA,Rita Crockett,0,1,0
USA,Ritz Correia,0,1,0
USA,Robbie Ftorek,0,1,0
USA,Robyn Ah Mow-Santos,0,1,0
USA,Rocky Juárez,0,1,0
USA,Rod Wanamaker,0,1,0
USA,Ron Morris,0,1,0
USA,Ron Naslund,0,1,0
USA,Ronnie Robertson,0,1,0
USA,Rosalyn Bryant,0,1,0
USA,Rosalynn Sumners,0,1,0
USA,Rose Magers,0,1,0
USA,Ross Flood,0,1,0
USA,"Roy Jones, Jr.",0,1,0
USA,Rube Bjorkman,0,1,0
USA,Ruby Fox,0,1,0
USA,Rudolph Tesiny,0,1,0
USA,Russ Hellickson,0,1,0
USA,Russell Van Horn,0,1,0
USA,Rutger McGroarty,0,1,0
USA,Ruth Osburn,0,1,0
USA,Ryan Bailey,0,1,0
USA,Ryan Callahan,0,1,0
USA,Ryan Chesley,0,1,0
USA,Ryan Cochran-Siegle,0,1,0
USA,Ryan Kesler,0,1,0
USA,Ryan Malone,0,1,0
USA,Ryan Miller,0,1,0
USA,Ryan Suter,0,1,0
USA,Ryan Whitney,0,1,0
USA,Ryder Ryan,0,1,0
USA,Sabine Schut-Kery,0,1,0
USA,Sam Dorman,0,1,0
USA,Sam Gerson,0,1,0
USA,Sam Hall,0,1,0
USA,Sam Magee,0,1,0
USA,Samantha Peszek,0,1,0
USA,Sammie Henson,0,1,0
USA,Samuel Duvall,0,1,0
USA,Sandi Morris,0,1,0
USA,Sandra Farmer-Patrick,0,1,0
USA,Sara McMann,0,1,0
USA,Sasha Cohen,0,1,0
USA,Scott Donie,0,1,0
USA,Scott Kazmir,0,1,0
USA,Scott McGough,0,1,0
USA,Scott Steele,0,1,0
USA,Scott Young,0,1,0
USA,Seamus Casey,0,1,0
USA,Sebastian Bea,0,1,0
USA,Shalane Flanagan,0,1,0
USA,Shane Baz,0,1,0
USA,Sharon Finneran,0,1,0
USA,Shauna Rohbock,0,1,0
USA,Sheena Tosta,0,1,0
USA,Sheila Ingram,0,1,0
USA,Shelagh Donohoe,0,1,0
USA,Sherwin Badger,0,1,0
USA,Sidney Hatch,0,1,0
USA,Simeon Woods Richardson,0,1,0
USA,Sippy Woodhead,0,1,0
USA,Siri Mullinix,0,1,0
USA,Smith Streeter,0,1,0
USA,Spalding de Garmendia,0,1,0
USA,Stacy Sykora,0,1,0
USA,Steele Johnson,0,1,0
USA,Stephen Abas,0,1,0
USA,Stephen Bourdow,0,1,0
USA,Steve Anderson,0,1,0
USA,Steve Benjamin,0,1,0
USA,Steve Gregg,0,1,0
USA,Steve Halaiko,0,1,0
USA,Steve Mahre,0,1,0
USA,Steve Seymour,0,1,0
USA,Stu Irving,0,1,0
USA,Stu Stickney,0,1,0
USA,Sue Rojcewicz,0,1,0
USA,Sue Woodstra,0,1,0
USA,Suzanne Zimmerman,0,1,0
USA,Sy Cromwell,0,1,0
USA,Tamari Miyashiro,0,1,0
USA,Tanith Belbin,0,1,0
USA,Tara Kirk,0,1,0
USA,Taylor Knibb,0,1,0
USA,Tayyiba Haneef,0,1,0
USA,Tayyiba Haneef-Park,0,1,0
USA,Teahna Daniels,0,1,0
USA,Ted Conant,0,1,0
USA,Ted McLear,0,1,0
USA,Ted Murphy,0,1,0
USA,Temple Ashbrook,0,1,0
USA,Teresa Bell,0,1,0
USA,Thad Shideler,0,1,0
USA,Tim Federowicz,0,1,0
USA,Tim Gleason,0,1,0
USA,Tim Harden,0,1,0
USA,Tim Hutten,0,1,0
USA,Tim Mayotte,0,1,0
USA,Tim Mickelson,0,1,0
USA,Tim Morehouse,0,1,0
USA,Tim Sheehy,0,1,0
USA,Tim Thomas,0,1,0
USA,Tim Wood,0,1,0
USA,Toby Stevenson,0,1,0
USA,Todd Frazier,0,1,0
USA,Todd Hays,0,1,0
USA,Todd Lodwick,0,1,0
USA,Tom Barrasso,0,1,0
USA,Tom Darling,0,1,0
USA,Tom Denton,0,1,0
USA,Tom Doe,0,1,0
USA,Tom Garrigus,0,1,0
USA,Tom Henderson,0,1,0
USA,Tom Hunter,0,1,0
USA,Tom January,0,1,0
USA,Tom Kiefer,0,1,0
USA,Tom McMillen,0,1,0
USA,Tom Mellor,0,1,0
USA,Tom Poti,0,1,0
USA,Tommy Burleson,0,1,0
USA,Tommy Evans,0,1,0
USA,Tommy Hitchcock,0,1,0
USA,Tony Amonte,0,1,0
USA,Tony Azevedo,0,1,0
USA,Tony Conroy,0,1,0
USA,Tony Dees,0,1,0
USA,Tony Johnson,0,1,0
USA,Torri Huske,0,1,0
USA,Townsend Saunders,0,1,0
USA,Tracee Talavera,0,1,0
USA,Tracey McFarlane,0,1,0
USA,Tracie Ruiz-Conforto,0,1,0
USA,Travis Mayer,0,1,0
USA,Travis Stevens,0,1,0
USA,Trevor Marsicano,0,1,0
USA,Trey Hardee,0,1,0
USA,Trish Roberts,0,1,0
USA,Triston Casas,0,1,0
USA,Ty Anderson,0,1,0
USA,Tyler Austin,0,1,0
USA,Tyler Duke,0,1,0
USA,Val Arioto,0,1,0
USA,Valerie Brisco,0,1,0
USA,Valerie Fleming,0,1,0
USA,Velma Dunn,0,1,0
USA,Verne Booth,0,1,0
USA,Vic Auer,0,1,0
USA,Vicky Galindo,0,1,0
USA,Vincent Zhou,0,1,0
USA,Vinny Borgesi,0,1,0
USA,Virgil Hill,0,1,0
USA,W. J. Ross,0,1,0
USA,W. R. Gibson,0,1,0
USA,Wally Olds,0,1,0
USA,"Walter Glasgow, Jr.",0,1,0
USA,Walter Tomsen,0,1,0
USA,Warren Brittingham,0,1,0
USA,Wayne Collett,0,1,0
USA,"Wellington Burtnett, Jr.",0,1,0
USA,Wendell Anderson,0,1,0
USA,Wesley Coe,0,1,0
USA,Will Baylis,0,1,0
USA,Willard Ikola,0,1,0
USA,Willard Rice,0,1,0
USA,William Clark,0,1,0
USA,William Murphy,0,1,0
USA,William Partridge,0,1,0
USA,William Passmore,0,1,0
USA,William Scott O'Connor,0,1,0
USA,William Seiling,0,1,0
USA,Willie May,0,1,0
USA,"Winthrop Palmer, Jr.",0,1,0
USA,Zach Garrett,0,1,0
USA,Zach Parise,0,1,0
USA,Zach Railey,0,1,0
USA,Zeke Jones,0,1,0
USA,Zoe Ann Olsen,0,1,0
USA,Robert Dover,4,0,0
USA,Bob Bennett,3,0,0
USA,George Calnan,3,0,0
USA,Guenter Seidel,3,0,0
USA,Alex Shibutani,2,0,0
USA,Alison Bartosik,2,0,0
USA,Amedee Reyburn,2,0,0
USA,Anna Kozlova,2,0,0
USA,Becca Ward,2,0,0
USA,Bill Orthwein,2,0,0
USA,Bob Beck,2,0,0
USA,Brittany Bowe,2,0,0
USA,Carl Schutte,2,0,0
USA,Charlie McKee,2,0,0
USA,Dwight Stones,2,0,0
USA,Evelyn Kawamoto,2,0,0
USA,Floyd Simmons,2,0,0
USA,Frank Righeimer,2,0,0
USA,George Poage,2,0,0
USA,Gerek Meinhardt,2,0,0
USA,Gwynne Evans,2,0,0
USA,Hali Flickinger,2,0,0
USA,Henry Richardson,2,0,0
USA,Hiram Tuttle,2,0,0
USA,Jack Montgomery,2,0,0
USA,Jennifer Rodriguez,2,0,0
USA,Jim Fuchs,2,0,0
USA,Jimmy Pedro,2,0,0
USA,Joe Greene,2,0,0
USA,John Duha,2,0,0
USA,John Ferris,2,0,0
USA,John Powell,2,0,0
USA,Jonathan Tobon,2,0,0
USA,Kate Schmidt,2,0,0
USA,Larry Young,2,0,0
USA,Lewis Sheldon,2,0,0
USA,Maia Shibutani,2,0,0
USA,Marion Jones,2,0,0
USA,Mary Ellen Clark,2,0,0
USA,Melissa Morrison,2,0,0
USA,Miguel de Capriles,2,0,0
USA,Race Imboden,2,0,0
USA,Robert Stangland,2,0,0
USA,Rusty Smith,2,0,0
USA,Sarah Robles,2,0,0
USA,Walter Dix,2,0,0
USA,A. D. Franch,1,0,0
USA,A. J. Hinch,1,0,0
USA,Aaron Blunck,1,0,0
USA,Aaron Russell,1,0,0
USA,Abby Dahlkemper,1,0,0
USA,Adam Rippon,1,0,0
USA,Adam Wheeler,1,0,0
USA,Adrienne Martelli,1,0,0
USA,Aja Evans,1,0,0
USA,Al Bates,1,0,0
USA,Al Greene,1,0,0
USA,Al Jones,1,0,0
USA,Al Loftes,1,0,0
USA,Al Rossi,1,0,0
USA,Al Ulbrickson,1,0,0
USA,Al Zirkel,1,0,0
USA,Albert Krushel,1,0,0
USA,Albert Schwartz,1,0,0
USA,Albie Axelrod,1,0,0
USA,Alex Deibold,1,0,0
USA,Alex Izykowski,1,0,0
USA,Alex Naddour,1,0,0
USA,Alice Bridges,1,0,0
USA,Alisha Glass,1,0,0
USA,Allan Lard,1,0,0
USA,Allen Coage,1,0,0
USA,Allen Iverson,1,0,0
USA,Allen West,1,0,0
USA,Allison Baver,1,0,0
USA,Allison Brock,1,0,0
USA,Alvin Moore,1,0,0
USA,Aly Dudek,1,0,0
USA,Amar'e Stoudemire,1,0,0
USA,Amber Stachowski,1,0,0
USA,Amos Deacon,1,0,0
USA,Amy Tryon,1,0,0
USA,Anders Haugen,1,0,0
USA,Andre Dirrell,1,0,0
USA,Andrew Weaver,1,0,0
USA,Anita DeFrantz,1,0,0
USA,Anita Miller,1,0,0
USA,Anita Simonis,1,0,0
USA,Ann Peterson,1,0,0
USA,Anna Seaton,1,0,0
USA,Anne Warner,1,0,0
USA,Annie Lazor,1,0,0
USA,Antonio Tarver,1,0,0
USA,Ariel Torres,1,0,0
USA,Art Austin,1,0,0
USA,Art Barnard,1,0,0
USA,Art Hussey,1,0,0
USA,Art Jackson,1,0,0
USA,Art Shaw,1,0,0
USA,Art Tyler,1,0,0
USA,Arthur Harris,1,0,0
USA,Arthur Lyon,1,0,0
USA,Arthur McCashin,1,0,0
USA,Arthur Wear,1,0,0
USA,Ashley Spencer,1,0,0
USA,Ashley Wagner,1,0,0
USA,Augie Ojeda,1,0,0
USA,Barbara Ann Roles,1,0,0
USA,Barry Weitzenberg,1,0,0
USA,Basil Bennett,1,0,0
USA,Becky Jasontek,1,0,0
USA,Ben Lear,1,0,0
USA,Bernice Lapp,1,0,0
USA,Bershawn Jackson,1,0,0
USA,Bert Kerrigan,1,0,0
USA,Beth Anders,1,0,0
USA,Beth Beglin,1,0,0
USA,Beth Heiden,1,0,0
USA,Betty Okino,1,0,0
USA,Bill Boddington,1,0,0
USA,Bill Carlucci,1,0,0
USA,Bill Cox,1,0,0
USA,Bill Dellinger,1,0,0
USA,Bill Dodge,1,0,0
USA,Bill Dupree,1,0,0
USA,Bill Forrester,1,0,0
USA,Bill Harris,1,0,0
USA,Bill Hermann,1,0,0
USA,Bill Kirschbaum,1,0,0
USA,Bill Kuhlemeier,1,0,0
USA,Bill Maher,1,0,0
USA,Bill Michaels,1,0,0
USA,Bill Morris,1,0,0
USA,Bill Parks,1,0,0
USA,Bill Scherr,1,0,0
USA,Bill Schmidt,1,0,0
USA,Billy Koch,1,0,0
USA,Bimbo Coles,1,0,0
USA,Blaine Neal,1,0,0
USA,Bob Carmody,1,0,0
USA,"Bob Espeseth, Jr.",1,0,0
USA,Bob Gerhardt,1,0,0
USA,Bob Halperin,1,0,0
USA,Bob LeGendre,1,0,0
USA,Bob Minton,1,0,0
USA,Bob Perew,1,0,0
USA,Bob Samuelson,1,0,0
USA,Bob Sohl,1,0,0
USA,Brad Gilbert,1,0,0
USA,Braden Looper,1,0,0
USA,Bradie Tennell,1,0,0
USA,Brandon Knight,1,0,0
USA,Brenda Stauffer,1,0,0
USA,Brent Hilliard,1,0,0
USA,Brett Anderson,1,0,0
USA,Brian Barden,1,0,0
USA,Brian Burrows,1,0,0
USA,Brian Diemer,1,0,0
USA,Brian Duensing,1,0,0
USA,Brian Job,1,0,0
USA,Brian Loyd,1,0,0
USA,Brian Shimer,1,0,0
USA,Brita Sigourney,1,0,0
USA,Bruce Bradley,1,0,0
USA,Bryan Hines,1,0,0
USA,Bryan Ivie,1,0,0
USA,Bryon Wilson,1,0,0
USA,Caitlin Leverenz,1,0,0
USA,Cal Strong,1,0,0
USA,Caleb Paine,1,0,0
USA,Calvin Davis,1,0,0
USA,Caren Kemner,1,0,0
USA,Carl Lovsted,1,0,0
USA,Carlijn Schoutens,1,0,0
USA,Carlos Briceno,1,0,0
USA,Carol Brown,1,0,0
USA,Carol Fletcher,1,0,0
USA,Carol Lavell,1,0,0
USA,Caroline Burckle,1,0,0
USA,Carolyn Jones,1,0,0
USA,Casey Krueger,1,0,0
USA,Casey Weathers,1,0,0
USA,Catarina Macário,1,0,0
USA,Catie DeLoof,1,0,0
USA,Chad Allen,1,0,0
USA,Chad Green,1,0,0
USA,Champ Hough,1,0,0
USA,Chanda Gunn,1,0,0
USA,Char Morett,1,0,0
USA,Charles Clapper,1,0,0
USA,Charles D. Smith,1,0,0
USA,"Charles E. Smith, IV",1,0,0
USA,Charles Haberkorn,1,0,0
USA,Charles Horter,1,0,0
USA,Charles McGinnis,1,0,0
USA,Charles Sheaffer,1,0,0
USA,Charles Thias,1,0,0
USA,Charley Finn,1,0,0
USA,Charley Johnson,1,0,0
USA,Charlie Brown,1,0,0
USA,Charlie Cole,1,0,0
USA,Charlie Rogers,1,0,0
USA,Charlie Tickner,1,0,0
USA,Charlotte Bredahl,1,0,0
USA,Chaunté Howard,1,0,0
USA,Cheryl Haworth,1,0,0
USA,Chet Jastremski,1,0,0
USA,Chris Campbell,1,0,0
USA,Chris Huffins,1,0,0
USA,Chris Klug,1,0,0
USA,Chris Knierim,1,0,0
USA,Chris Larson Mason,1,0,0
USA,Chris Taylor,1,0,0
USA,Chris Thompson,1,0,0
USA,Christa Dietzen,1,0,0
USA,Christen Press,1,0,0
USA,Christina Seufert,1,0,0
USA,Christine Collins,1,0,0
USA,Christine Marshall,1,0,0
USA,Christine Traurig,1,0,0
USA,Cindy Nelson,1,0,0
USA,Clara Schroth,1,0,0
USA,Clare Jacobs,1,0,0
USA,Clarence Childs,1,0,0
USA,Clarence DeMar,1,0,0
USA,Clarence Gamble,1,0,0
USA,Clarence Vinson,1,0,0
USA,Clarissa Chun,1,0,0
USA,Clarissa Davis,1,0,0
USA,Claude Jameson,1,0,0
USA,Clay Ives,1,0,0
USA,Clayton Murphy,1,0,0
USA,Coleman Scott,1,0,0
USA,Colleen O'Connor,1,0,0
USA,Connie Lenz,1,0,0
USA,Connie Paraskevin-Young,1,0,0
USA,Constance Titus,1,0,0
USA,Corey Cogdell,1,0,0
USA,Corey Unrein,1,0,0
USA,Cormic Cosgrove,1,0,0
USA,Cory Juneau,1,0,0
USA,Courtenay Becker-Dey,1,0,0
USA,Courtney Hurley,1,0,0
USA,Craig Dixon,1,0,0
USA,Craig Lincoln,1,0,0
USA,Crystal Dunn,1,0,0
USA,Curtis Shears,1,0,0
USA,Cynthia Potter-McIngvale,1,0,0
USA,Cyrus Dallin,1,0,0
USA,Daedra Charles,1,0,0
USA,Dagmara Wozniak,1,0,0
USA,Dan Barrow,1,0,0
USA,Dan Brand,1,0,0
USA,Dan Carlisle,1,0,0
USA,Dan Greenbaum,1,0,0
USA,Dan Harrigan,1,0,0
USA,Dan Immerfall,1,0,0
USA,Dan Majerle,1,0,0
USA,Dan Steele,1,0,0
USA,Daniel Walsh,1,0,0
USA,Danny Manning,1,0,0
USA,Darren Chiacchia,1,0,0
USA,Dave Gillanders,1,0,0
USA,Dave Hall,1,0,0
USA,Dave Johnson,1,0,0
USA,Dave Laut,1,0,0
USA,Dave McMullin,1,0,0
USA,Dave Roberts,1,0,0
USA,Dave Weill,1,0,0
USA,David Collins,1,0,0
USA,David Oliver,1,0,0
USA,David Smith,1,0,0
USA,Davis Phinney,1,0,0
USA,Dean Cetrulo,1,0,0
USA,Debbie McDonald,1,0,0
USA,Debbie Wilson,1,0,0
USA,Debi Thomas,1,0,0
USA,Debra Ochs,1,0,0
USA,Deena Kastor,1,0,0
USA,Delos Thurber,1,0,0
USA,Denise Parker,1,0,0
USA,Dennis Conner,1,0,0
USA,Deontay Wilder,1,0,0
USA,Derek Miles,1,0,0
USA,Dernell Every,1,0,0
USA,Des Koch,1,0,0
USA,Dexter Fowler,1,0,0
USA,Diana Lopez,1,0,0
USA,Diane Moyer,1,0,0
USA,Dick Cochran,1,0,0
USA,Dick Conner,1,0,0
USA,Dick Deaver,1,0,0
USA,Dick Draeger,1,0,0
USA,Dick Howard,1,0,0
USA,Dick Lawrence,1,0,0
USA,Dick Lyon,1,0,0
USA,Don Cohan,1,0,0
USA,"Don Dupree, Sr.",1,0,0
USA,Don McNamara,1,0,0
USA,Donny Robinson,1,0,0
USA,Dorothy Dalton,1,0,0
USA,Dorothy Morkis,1,0,0
USA,Doug Cadwallader,1,0,0
USA,Doug Herland,1,0,0
USA,Doug Northway,1,0,0
USA,Doug Sharp,1,0,0
USA,Dwayne Evans,1,0,0
USA,Earl Bell,1,0,0
USA,Earl Jones,1,0,0
USA,Earlene Brown,1,0,0
USA,Ed Black,1,0,0
USA,Ed Carmichael,1,0,0
USA,Ed Glover,1,0,0
USA,Ed Kirby,1,0,0
USA,Ed Liddie,1,0,0
USA,Ed Mitchell,1,0,0
USA,Ed Myers,1,0,0
USA,Edith Master,1,0,0
USA,Edward Dierkes,1,0,0
USA,Edward Siegler,1,0,0
USA,Elaina Oden,1,0,0
USA,Elaine Youngs,1,0,0
USA,"Elbridge Ross, Jr.",1,0,0
USA,Elija Godwin,1,0,0
USA,Elise Ray,1,0,0
USA,Emeka Okafor,1,0,0
USA,Emery Lehman,1,0,0
USA,Emil Breitkreutz,1,0,0
USA,Emma Coburn,1,0,0
USA,Emma White,1,0,0
USA,Ephraim Graham,1,0,0
USA,Eric Lindroth,1,0,0
USA,Erik Shoji,1,0,0
USA,Erin Dobratz,1,0,0
USA,Erin Hamlin,1,0,0
USA,Erin Pac,1,0,0
USA,Ernie Riedel,1,0,0
USA,Evander Holyfield,1,0,0
USA,"Floyd Mayweather, Jr.",1,0,0
USA,Francis Honeycutt,1,0,0
USA,Frank Dummerth,1,0,0
USA,Frank Frost,1,0,0
USA,Frank Kurtz,1,0,0
USA,Frank Lane,1,0,0
USA,Frank Meissner,1,0,0
USA,Frank Murphy,1,0,0
USA,Frank Schreiner,1,0,0
USA,Frank Scully,1,0,0
